full_address,lat,lon
"217-01 Jamaica Avenue, 11428",40.71809469999999,-73.7372923
"226-02 88Th Avenue, 36-2, 11427",40.7307804,-73.74079069999999
"226-12 88Th Ave, 36-11, 11427",40.7310199,-73.7409
"222-89 Braddock Avenue, 2E, 11428",40.7283499,-73.73545
"227-08 88Th Avenue, 34-8, 11427",40.7301824,-73.74015
"212-15 Jamaica Avenue, 11428",40.71603,-73.74653099999999
"222-89 Braddock Avenue, 6H, 11428",40.7283499,-73.73545
"212-33 Jamaica Avenue, 11428",40.7161195,-73.74594619999999
"21817 Jamaica Ave, 11428",40.7181498,-73.7366752
"215-45 Jamaica Avenue, 11428",40.7177028,-73.7392287
"107-26 Springfield Boulevard, 11412",40.7096981,-73.73802529999999
"107-30 Springfield Boulevard, 11412",40.7096103,-73.73812649999999
"217-95 Hempstead Avenue, 11429",40.7142223,-73.7382011
"22233 Braddock Avenue, 11428",40.7289426,-73.73673
"88-60 Sabre Street, 11427",40.7289029,-73.7364542
"216-25 Hempstead Avenue, 11429",40.7153779,-73.7418775
"107-32 Springfield Boulevard, 11412",40.7095597,-73.73815239999999
"216-16 Hempstead Avenue, 11429",40.7149071,-73.7420431
"99-15 Springfield Blvd, 11429",40.7151593,-73.735265
"221-20 Hempstead Avenue, P3, 11429",40.7121491,-73.73235369999999
"221-20 Hempstead Avenue, P5, 11429",40.7121491,-73.73235369999999
"221-20 Hempstead Avenue, P4, 11429",40.7121491,-73.73235369999999
"99-16 62Nd Road, 11374",40.73437149999999,-73.85726249999999
"9934 65Th Avenue, 11374",40.7298001,-73.8542379
"99-62 65Th Avenue, 11374",40.7301092,-73.8532663
"9921 63Rd Avenue, 11374",40.7334389,-73.85654579999999
"61-11 Saunders Street, 11374",40.7317967,-73.8684445
"62-69 Booth Street, 11374",40.7301475,-73.86675029999999
"61-24 Saunders Street, 11374",40.7312891,-73.8682836
"61-32 Booth Street, 11374",40.7304966,-73.8683812
"61-17 Wetherole Street, 11374",40.7304019,-73.8690432
"61-25 Saunders Street, 11374",40.7316178,-73.8680691
"63-12 Saunders Street, 11374",40.7297758,-73.8646996
"62-65 Booth Street, 11374",40.730211,-73.8668928
"60-43 Wetherole Street, 11373",40.7309051,-73.8703307
"63-18 Saunders Street, 11374",40.7297163,-73.8645452
"63-20 Saunders Street, 11374",40.7296641,-73.86449089999999
"60-30 Booth Street, 11373",40.7313847,-73.8706148
"62-82 Booth Street, 11374",40.7296337,-73.86648699999999
"61-37 Austin Street, 11374",40.7294752,-73.8692616
"60-42 Booth Street, 11373",40.731232,-73.8701499
"61-33 Austin Street, 11374",40.729641,-73.869406
"86-21 Eliot Avenue, 11374",40.7302928,-73.8704657
"62-69 Austin Street, 11374",40.7288538,-73.8675543
"63-42 Booth Street, 11374",40.7287859,-73.8641797
"87-07 Eliot Avenue, 11374",40.7308095,-73.8699117
"61-41 Alderton Street, 11374",40.7281168,-73.869608
"63-46 Booth Street, 11374",40.7287277,-73.86402629999999
"62-58 Austin Street, 11374",40.7286789,-73.8682204
"62-80 Austin Street, 11374",40.728361,-73.8673475
"63-21 Alderton Street, 11374",40.7268909,-73.8661278
"61-05 Alderton Street, 11374",40.7284768,-73.8705863
"6350 Booth Street, 11374",40.72867979999999,-73.8638575
"63-50 Booth Street, 11374",40.72867979999999,-73.8638575
"6233 Alderton Street, 11374",40.7275544,-73.868117
"63-133 Alderton Street, 11374",40.7163134,-73.8584948
"63-175 Alderton Street, 11374",40.7247573,-73.8609695
"62-94 Austin Street, 11374",40.7281923,-73.8668422
"86-14 62Nd Avenue, 11374",40.7272309,-73.869798
"8738 62 Road, 11374",40.72693599999999,-73.868945
"89-13 63 Avenue, 11374",40.7261906,-73.8678535
"88-31 62Nd Drive, 11374",40.7259875,-73.8690359
"90-09 63 Avenue, 11374",40.7267129,-73.8675145
"63-75 Alderton Street, 11374",40.7261289,-73.8641547
"86-26 62Nd Avenue, 11374",40.7275316,-73.8696152
"8915 63Rd Avenue, 11374",40.7262403,-73.8678281
"90-11 63 Avenue, 11374",40.72676879999999,-73.8675021
"87-30 62Nd Road, 11374",40.726681,-73.86910430000002
"88-25 63Rd Avenue, 11374",40.7257888,-73.8681052
"89-12 63Rd Avenue, 11374",40.7259092,-73.86729129999999
"62-45 Ellwell Crescent, 11374",40.7246095,-73.8645143
"63-43 Carlton Street, 11374",40.7247722,-73.8665436
"63184 Alderton Street, 11374",40.7242189,-73.8611914
"87-20 63Rd Avenue, 11374",40.7246803,-73.8680596
"6358 Fitchett Street, 11374",40.7236921,-73.86729009999999
"65-25 Boelsen Crescent, 11374",40.7224797,-73.86022059999999
"63-79 Carlton Street, 11374",40.7241655,-73.865298
"63-192 Alderton Street, 11374",40.7240611,-73.8610266
"65-15 Boelsen Crescent, 11374",40.7224734,-73.8605031
"63-36 Fitchett Street, 11374",40.7239331,-73.86803069999999
"65-08 Cromwell Crescent, 11374",40.721418,-73.8612969
"65-21 Cromwell Crescent, 11374",40.7217727,-73.8606808
"65-28 Cromwell Crescent, 11374",40.721397,-73.8604611
"6556 Alderton, 11374",40.7197179,-73.8594111
"86-05 66 Avenue, 11374",40.719641,-73.859951
"85-25 65Th Road, 11374",40.720097,-73.86395399999999
"8536 65Th Drive, 11374",40.7193954,-73.8627147
"65-52 Alderton Street, 11374",40.719864,-73.85942680000001
"65-68 Fitchett Street, 11374",40.7194024,-73.86220569999999
"65-65 Fitchett Street, 11374",40.7198166,-73.8621055
"86-01 66 Avenue, 11374",40.7196246,-73.8600823
"85-55 66Th Road, 11374",40.7186309,-73.8611832
"85-03 67Th Avenue, 11374",40.71744109999999,-73.8622481
"85-49 66Th Road, 11374",40.7185902,-73.8613752
"85-55 67 Road, 11374",40.7174335,-73.8599167
"85-64 66Th Road, 11374",40.71841999999999,-73.8604448
"85-64 67Th Avenue, 11374",40.71778,-73.8600792
"85-62 67Th Drive, 11374",40.7165126,-73.8589288
"85-92 66Th Road, 11374",40.7185712,-73.8595589
"65-16 Fleet Street, 11375",40.7194107,-73.8576373
"85-89 67 Avenue, 11374",40.7183202,-73.85927199999999
"85-60 67Th Avenue, 11374",40.7177498,-73.8602123
"85-26 67 Rd, 11374",40.71678,-73.86068
"66-26 Selfridge Street, 11375",40.7188597,-73.8576662
"66-44 Thornton Place, 11374",40.7224307,-73.8578996
"67-24 Thornton Place, 11375",40.72092749999999,-73.8573531
"67-100 Austin Street, 11375",40.7228012,-73.8525642
"6616 Clyde Street, 11374",40.7224541,-73.8573552
"66-02 Booth Street, 11374",40.7261065,-73.8568499
"98-23 67Th Avenue, 11374",40.7248252,-73.8554486
"66-44 Wetherole Street, 11374",40.7249553,-73.855896
"67-86 Austin Street, 11375",40.7229177,-73.8529186
"71-20 Yellowstone Blvd, 11375",40.721909,-73.8542885
"72-14 Dane Place, 11375",40.7202376,-73.8564957
"67-40 Burns Street, 11375",40.7223791,-73.8549432
"95-16 67Th Avenue, 11374",40.721875,-73.8567887
"102-21 68Th Avenue, 11375",40.72365780000001,-73.8524163
"100-03 67 Drive, 11375",40.7235598,-73.8535861
"99-57 62Nd Drive, 11374",40.7344749,-73.8557439
"65-71 Booth Street, 11374",40.7268001,-73.85751599999999
"9916 62Nd Avenue, 11374",40.7350207,-73.8575955
"88-02 Eliot Ave, 11374",40.7311661,-73.86908180000002
"99-15 63Rd Ave, 11374",40.7334061,-73.8566699
"6291 Wetherole Street, 11374",40.7291709,-73.8662854
"62-78 Wetherole Street, 11374",40.7290437,-73.8670522
"60-37 Wetherole Street, 11373",40.7309918,-73.8704944
"62-77 Wetherole Street, 11374",40.7293656,-73.8668367
"64-51 Austin Street, 11374",40.7268154,-73.8609663
"61-27 Alderton Street, 11374",40.7283065,-73.8699063
"85-08 Eliot Avenue, 11374",40.7294379,-73.87089639999999
"62-17 Alderton Street, 11374",40.7278587,-73.86858910000001
"63-139 Alderton Street, 11374",40.7163134,-73.8584948
"63116 Fitchett Street, 11374",40.7225847,-73.8660811
"63-87 Fitchett Street, 11374",40.723527,-73.865866
"62-27 Cromwell Crescent, 11374",40.7243086,-73.8625924
"63-96 Fitchett Street, 11374",40.7230863,-73.8661525
"65-04 Austin Street, 11374",40.7262201,-73.8604569
"62-33 Dieterle Crescent, 11374",40.724652,-73.863477
"90-18 63Rd Drive, 11374",40.7259776,-73.8647077
"62-11 Cromwell Crescent, 11374",40.7247226,-73.8622987
"62-45 Boelsen Crescent, 11374",40.7234636,-73.861915
"6303 Ellwell Crescent, 11374",40.7237149,-73.86474009999999
"64-67 Ellwell Crescent, 11374",40.7208914,-73.8628603
"85-01 67 Road, 11374",40.7168487,-73.8616972
"62-27 Boelsen Crescent, 11374",40.7239522,-73.8618231
"62-31 Boelsen Crescent, 11374",40.7239226,-73.8618197
"64-51 Fitchett Street, 11374",40.7207787,-73.8642267
"6541 Fitchett Street, 11374",40.7200503,-73.8628798
"85-47 67 Drive, 11374",40.716774,-73.85960349999999
"64-15 Dieterle Crescent, 11374",40.7219925,-73.86314329999999
"85-45 67Th Road, 11374",40.7173542,-73.8602514
"85-42 67 Drive, 11374",40.7164052,-73.8595381
"66-15 Burns Street, 11374",40.7237135,-73.8575274
"66-28 Burns Street, 11374",40.7231526,-73.8572109
"6610 Booth Street, 11374",40.7260424,-73.8566055
"97-19 63Rd Drive, 11374",40.7308013,-73.8599467
"95-24 67 Avenue, 11374",40.7220467,-73.8566661
"6623 Booth Street, 11374",40.7262324,-73.85597690000002
"66-42 Wetherole Street, 11374",40.7249652,-73.8559649
"67-22 Exeter Street, 11375",40.72049440000001,-73.85645699999999
"66-21 Saunders Street, 11374",40.726829,-73.85542559999999
"66-52 Booth Street, 11374",40.72565100000001,-73.855279
"67-92 Austin Street, 11375",40.7228805,-73.85278389999999
"67-82 Austin Street, 11375",40.7229746,-73.8530366
"99-24 62Nd Avenue, 11374",40.73507499999999,-73.857343
"99-39 62Nd Road, 11374",40.734967,-73.85663029999999
"63-35 Dieterle Crescent, 11374",40.7228506,-73.8637087
"99-30 63 Avenue, 11374",40.7331666,-73.85607639999999
"64-73 Wetherole Street, 11374",40.7269108,-73.8600429
"62-39 99 Street, 11374",40.7340329,-73.8574991
"86-09 Eliot Avenue, 11374",40.7301272,-73.870781
"102-31 68 Avenue, 11375",40.72393770000001,-73.8522508
"85-73 66 Road, 11374",40.7188818,-73.8602252
"8529 66Th Avenue, 11374",40.7189686,-73.8626041
"67-21 Austin Street, 11375",40.7239845,-73.8547437
"85-14 68Th Avenue, 11374",40.7156018,-73.8598476
"99-44 62Nd Avenue, 11374",40.7352736,-73.8566546
"63-36 98 Place, 11374",40.7314412,-73.858091
"63-16 102Nd Street, 11374",40.7330635,-73.8549795
"61-40 Saunders Street, 11E, 11374",40.7309944,-73.8677292
"6140 Saunders St, D4, 11374",40.7318199,-73.8688899
"61-40 Saunders Street, 5D, 11374",40.7309944,-73.8677292
"63-86 Wetherole Street, 11374",40.7275729,-73.86305209999999
"62-64 Saunders Street, P3, 11374",40.7309799,-73.8672
"62-64 Saunders Street, K2, 11374",40.7309799,-73.8672
"62-64 Saunders Street, 2P, 11374",40.73008799999999,-73.86566499999999
"61-15 97 Street, 4J, 11374",40.7342599,-73.8625799
"61-15 97 Street, 4F, 11374",40.7342599,-73.8625799
"61-15 97Th Street, 11A, 11374",40.7342599,-73.8625799
"61-15 97Th St, 12P, 11374",40.7342599,-73.8625799
"61-15 97Th Street, 6K, 11374",40.7342599,-73.8625799
"61-15 97Th Street, 14H, 11374",40.7342599,-73.8625799
"61-25 97Th Street, 11D, 11374",40.7342599,-73.8625799
"61-15 97Th Street, 7P, 11374",40.7342599,-73.8625799
"61-25 97 Street, 15L, 11374",40.7342599,-73.8625799
"61-25 97Th Street, 10D, 11374",40.7342599,-73.8625799
"61-15 97Th Street, 7C, 11374",40.7342599,-73.8625799
"61-15 97Th Street, Lh, 11374",40.7342599,-73.8625799
"61-25 97 Street, 7B, 11374",40.7342599,-73.8625799
"61-25 97 Street, 14D, 11374",40.7342599,-73.8625799
"61-25 97Th Street, 4P, 11374",40.7342599,-73.8625799
"61-25 97Th Street, 14N, 11374",40.7342599,-73.8625799
"61-25 97Th Street, 9P, 11374",40.7342599,-73.8625799
"61-25 97Th Street, 8E, 11374",40.7342599,-73.8625799
"97-07 63Rd Road, 11H, 11374",40.7309099,-73.8608199
"97-07 63Rd Road, 1M, 11374",40.7309099,-73.8608199
"6125 97Th Street, 5C, 11374",40.7342599,-73.8625799
"97-10 62Nd Drive, 61, 11374",40.7324631,-73.8610333
"97-10 62Nd Drive, 4M, 11374",40.7324699,-73.86166
"97-07 63Rd Road, 5A, 11374",40.7309099,-73.8608199
"97-07 63Rd Road, 8J, 11374",40.7309099,-73.8608199
"97-10 62Nd Drive, 5A, 11374",40.7324699,-73.86166
"97-37 63Rd Road, 12M, 11374",40.7309099,-73.8608199
"97-37 63 Road, 5N, 11374",40.7309099,-73.8608199
"97-37 63Rd Road, 15G, 11374",40.7309099,-73.8608199
"97-37 63Rd Road, 1L, 11374",40.7309099,-73.8608199
"97-37 63Rd Road, 3E, 11374",40.7309099,-73.8608199
"97-40 62Nd Drive, 14F, 11374",40.7327399,-73.86077
"97-37 63Rd Road, 4M, 11374",40.7309099,-73.8608199
"97-37 63Rd Road, 4K, 11374",40.7309099,-73.8608199
"97-37 63Rd Road, 5F, 11374",40.7309099,-73.8608199
"97-40 62Nd Drive, 11C, 11374",40.7327399,-73.86077
"97-37 63Rd Road, 9N, 11374",40.7309099,-73.8608199
"97-40 62 Drive, 2B, 11374",40.7327399,-73.86077
"97-40 62Nd Drive, 1F, 11374",40.7327399,-73.86077
"97-40 62Nd Drive, 2G, 11374",40.7327399,-73.86077
"97-40 62Nd Drive, 3H, 11374",40.7327399,-73.86077
"97-40 62Nd Drive, 8F, 11374",40.7327399,-73.86077
"9707 63Rd Road, 9C, 11374",40.7309099,-73.8608199
"97-40 62Nd Drive, 8B, 11374",40.7327399,-73.86077
"98-05 63Rd Rd, 4E, 11374",40.7317699,-73.8592699
"9710 62 Drive, 1C, 11374",40.7324699,-73.86166
"98-05 63Rd Rd, 10C, 11374",40.7317699,-73.8592699
"9707 63Rd Rd, 10N, 11374",40.7309099,-73.8608199
"9710 62Nd Drive, 9G, 11374",40.7324699,-73.86166
"98-05 63Rd Road, 10J, 11374",40.7317699,-73.8592699
"98-05 63Rd Road, 12B, 11374",40.7317699,-73.8592699
"98-05 63Rd Road, 7B, 11374",40.7322223,-73.8588845
"98-20 62Nd Drive, 10M, 11374",40.7334099,-73.85851
"98-20 62Nd Drive, 15H, 11374",40.7334099,-73.85851
"98-20 62Nd Drive, 12F, 11374",40.7334099,-73.85851
"98-20 62Nd Drive, 3E, 11374",40.7334099,-73.85851
"98-20 62Nd Drive, 3F, 11374",40.7334099,-73.85851
"61-15 98Th Street, 16K, 11374",40.7347899,-73.8608
"98-20 62Nd Drive, 11A, 11374",40.7334099,-73.85851
"9805 63Rd Road, 15B, 11374",40.7317699,-73.8592699
"9805 63 Road, 4K, 11374",40.7317699,-73.8592699
"61-15 98 Street, 3K, 11374",40.7347899,-73.8608
"61-15 98Th Street, 8K, 11374",40.7347899,-73.8608
"61-15 98Th Street, 4J, 11374",40.7339099,-73.8603399
"61-25 98 Street, 16M, 11374",40.7347899,-73.8608
"61-25 98Th Street, 2B, 11374",40.7347899,-73.8608
"61-25 98Th Street, 14J, 11374",40.7347899,-73.8608
"61-25 98Th Street, 9G, 11374",40.7347899,-73.8608
"61-25 98 Street, 5M, 11374",40.7347899,-73.8608
"61-25 98Th Street, 5F, 11374",40.7347899,-73.8608
"61-25 98Th Street, 9C, 11374",40.7347899,-73.8608
"61-25 98Th Street, 8J, 11374",40.7348818,-73.8593489
"61-25 98Th Street, 9J, 11374",40.7347899,-73.8608
"61-25 98Th Street, 5H, 11374",40.7347899,-73.8608
"61-25 98Th Street, 9L, 11374",40.7347899,-73.8608
"61-35 98Th St, 10M, 11374",40.7339099,-73.8603399
"61-35 98Th Street, 12K, 11374",40.7339099,-73.8603399
"61-35 98Th Street, 2H, 11374",40.7339099,-73.8603399
"6125 98Th Street, 14A, 11374",40.7347899,-73.8608
"61-35 98Th Street, 16K, 11374",40.7339099,-73.8603399
"6125 98Th Street, 5K, 11374",40.7347899,-73.8608
"6115 98Th Street, 11F, 11374",40.7347899,-73.8608
"6125 98Th Street, 14B, 11374",40.7347899,-73.8608
"61-35 98Th Street, 3F, 11374",40.7339099,-73.8603399
"61-35 98Th Street, 16C, 11374",40.7339099,-73.8603399
"6125 98Th Street, 15F, 11374",40.7347899,-73.8608
"61-45 98Th Street, 11G, 11374",40.7339099,-73.8603399
"61-45 98Th Street, 14J, 11374",40.7339099,-73.8603399
"61-45 98Th Street, 2L, 11374",40.7339099,-73.8603399
"61-45 98Th Street, 8D, 11374",40.7339099,-73.8603399
"61-55 98 Street, 5K, 11374",40.7338299,-73.8603
"61-55 98Th Street, 12K, 11374",40.7338299,-73.8603
"61-55 98Th St, 17L, 11374",40.7338299,-73.8603
"61-55 98Th Street, 16J, 11374",40.7338299,-73.8603
"61-55 98Th Street, 17B, 11374",40.7338299,-73.8603
"61-45 98Th Street, 7K, 11374",40.7339099,-73.8603399
"61-45 98Th Street, 15K, 11374",40.7339099,-73.8603399
"61-55 98Th Street, 1D, 11374",40.7338299,-73.8603
"61-55 98Th Street, 2E, 11374",40.7338299,-73.8603
"61-55 98Th Street, 4H, 11374",40.7338299,-73.8603
"6145 98Th Street, 17A, 11374",40.7339099,-73.8603399
"6145 98 Street, 10J, 11374",40.7339099,-73.8603399
"63-33 98Th Place, 5K, 11374",40.73229990000001,-73.85826
"6155 98Th Street, 2K, 11374",40.7338299,-73.8603
"63-33 98Th Place, 5C, 11374",40.73229990000001,-73.85826
"63-33 98Th Place, 1A, 11374",40.73229990000001,-73.85826
"6155 98Th St, 2B, 11374",40.7338299,-73.8603
"63-33 98Th Place, 5E, 11374",40.73229990000001,-73.85826
"63-33 98 Place, 3M, 11374",40.73229990000001,-73.85826
"6155 98Th Street, 1B, 11374",40.7338299,-73.8603
"63-33 98Th Place, 6N, 11374",40.73229990000001,-73.85826
"63-33 98Th Place, 5S, 11374",40.73229990000001,-73.85826
"63-33 98Th Place, 8S, 11374",40.73229990000001,-73.85826
"98-19 64Th Avenue, 1C, 11374",40.7302899,-73.85849999999999
"98-19 64 Avenue, 6B, 11374",40.7302899,-73.85849999999999
"98-22 63Rd Drive, 4E, 11374",40.7309499,-73.85884
"98-19 64Th Avenue, 4G, 11374",40.7302899,-73.85849999999999
"9833 64Th Ave, 4F, 11374",40.7302899,-73.85849999999999
"98-33 64Th Avenue, 5F, 11374",40.7302899,-73.85849999999999
"98-22 63Rd Drive, 7F, 11374",40.7309499,-73.85884
"98-33 64Th Avenue, 4E, 11374",40.7302899,-73.85849999999999
"98-50 63Rd Drive, 4J, 11374",40.73120979999999,-73.85765479999999
"98-50 63Rd Drive, 5J, 11374",40.73120979999999,-73.85765479999999
"98-50 63Rd Drive, 6Gg, 11374",40.7310761,-73.8568019
"98-09 64Th Road, 7D, 11374",40.7296299,-73.85816
"98-51 64Th Avenue, 6F, 11374",40.7302899,-73.85849999999999
"98-51 64Th Avenue, 4D, 11374",40.7302899,-73.85849999999999
"98-09 64Th Road, 8J, 11374",40.7296299,-73.85816
"98-10 64Th Avenue, 4H, 11374",40.7302899,-73.85849999999999
"98-14 64 Road, 4-C, 11374",40.7296299,-73.85816
"98-10 64Th Avenue, 8H, 11374",40.7302899,-73.85849999999999
"98-09 64Th Road, 7F, 11374",40.7296299,-73.85816
"98-10 64Th Avenue, 4J, 11374",40.7302899,-73.85849999999999
"98-10 64 Avenue, 4D, 11374",40.7302899,-73.85849999999999
"98-25 64Th Road, 6Gg, 11374",40.7301449,-73.8574141
"9810 64Th Avenue, 2G, 11374",40.7302899,-73.85849999999999
"98-26 64Th Avenue, 4G, 11374",40.7302899,-73.85849999999999
"98-26 64Th Avenue, 3G, 11374",40.7302899,-73.85849999999999
"63-61 99Th Street, F11, 11374",40.7316199,-73.85659
"63-61 99Th Street, B6, 11374",40.7316199,-73.85659
"98-40 64Th Ave, 2E, 11374",40.7302899,-73.85849999999999
"98-41 64Th Road, 1A, 11374",40.7296299,-73.85816
"9826 64Th Avenue, 5D, 11374",40.7302899,-73.85849999999999
"98-41 64Th Road, 2J, 11374",40.7296299,-73.85816
"98-41 64Th Road, 4F, 11374",40.7296299,-73.85816
"98-26 64Th Avenue, 6Bb, 11374",40.7305696,-73.8571151
"99-31 64Th Ave, D1, 11374",40.7317499,-73.8535799
"6361 99 Street, E8, 11374",40.7316199,-73.85659
"99-31 64Th Avenue, C5, 11374",40.7317499,-73.8535799
"99-31 64Th Avenue, A4, 11374",40.7317499,-73.8535799
"99-31 64Th Avenue, C11, 11374",40.7317499,-73.8535799
"9931 64Th Avenue, A14, 11374",40.7317499,-73.8535799
"99-31 64Th Avenue, E10, 11374",40.7317499,-73.8535799
"99-31 64Th Avenue, D3, 11374",40.7317499,-73.8535799
"99-41 64Th Avenue, A3, 11374",40.7317499,-73.8535799
"99-41 64 Avenue, C10, 11374",40.7317499,-73.8535799
"99-41 64Th Ave, 12-C, 11374",40.73177,-73.85476
"99-41 64Th Avenue, A-10, 11374",40.7317499,-73.8535799
"64-11 99 Street, 306, 11374",40.7309599,-73.85625
"9941 64Th Avenue,, D15, 11374",40.7317499,-73.8535799
"64-33 99Th Street, 3S, 11374",40.7302899,-73.85589999999999
"64-34 102Nd Street, 3G, 11374",40.7310899,-73.85325
"64-34 102 Street, 11Z, 11374",40.7310899,-73.85325
"64-34 102Nd Street, 5H, 11374",40.7310899,-73.85325
"64-11 99Th Street, 511, 11374",40.7309599,-73.85625
